Experiment5_2
"True, True, True, True, True, True, True"
Position,N,S,E,W
"(4, 2)", -9.514046559101562, -22.696440198948842, 0, -8.746381351564576
"(4, 3)", -11.754283305066217, -90.37791280810788, 0, -6.045995549999999
"(4, 4)", -72.13846625154665, 0, 0, -62.40500294699598
"True, True, True, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, -3.115, -6.250125, 0
"(0, 1)", -1.85, 2.885, 0, 0
"(0, 2)", 25.15, 15.0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -2.2, 0, -7.699787499999999
"(1, 1)", -4.253375, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, -1.5, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, -1.0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, -1.0, 0, 0
"(2, 3)", 0, -1.5, -1.7, -1.0
"(2, 4)", -1.0, 0, -1.5, 0
"(3, 0)", 0, 0, 0, -1.0
"(3, 1)", -1.0, 0, 0, 0
"(3, 2)", -1.0, 0, 0, -1.0
"(3, 3)", 0, -1.0, -1.7, -1.0
"(3, 4)", -1.5, 0, 0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, -1.5, 0, -1.5
"(4, 3)", -1.7, -1.0, 0, -1.0
"(4, 4)", -1.5, 0, 0, 0
"False, True, True, True, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 15.0, 15.0, 0
"(0, 1)", 5.8, -1.7, 0, 0
"(0, 2)", -2.05, -1.7, 0, 0
"(0, 3)", -2.55, 0, -2.8375000000000004, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, -1.0, -1.5, -2.275
"(1, 4)", -1.0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 25.5, 0
"(2, 3)", -1.7, 0, 0, 0
"(2, 4)", -1.0, 0, 0, 15.0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, -2.2
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, -1.0, 0, 0
"(4, 4)", 0, 0, 0, -1.5
"True, True, True, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 0, -1.0, 0
"(0, 1)", -1.0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, -1.7, -1.5, 0
"(1, 1)", -1.0, -1.0, 0, 0
"(1, 2)", 0, -1.0, -1.0, 0
"(1, 3)", 0, 0, -1.0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, -1.0, -1.0, -1.0
"(2, 1)", 0, -1.0, 0, 0
"(2, 2)", 0, -1.0, -1.5, -1.0
"(2, 3)", 0, -1.7, 0, 0
"(2, 4)", 0, 0, 25.5, 15.0
"(3, 0)", 0, -1.0, -1.5, -2.2
"(3, 1)", -1.5, 0, 0, 0
"(3, 2)", 0, -1.0, 0, -1.0
"(3, 3)", 0, 0, -1.0, 0
"(3, 4)", 0, 0, 0, -1.0
"(4, 0)", 0, -1.0, 0, -2.45
"(4, 1)", -1.7, 0, 0, 0
"(4, 2)", -1.0, 0, 0, 0
"(4, 3)", -1.0, -1.0, 0, 0
"(4, 4)", 0, 0, 0, -1.0
"False, True, True, True, False, True, True"
Position,N,S,E,W
"(0, 0)", 0, 14.5, 0, 0
"(0, 1)", -1.0, -1.0, 0, 0
"(0, 2)", -1.0, -1.0, 0, 0
"(0, 3)", -1.0, -1.0, -1.75, 0
"(0, 4)", -1.5, 0, -4.779999999999999, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, -2.7325, -1.5, -1.5
"(1, 4)", -3.06625, 0, -1.75, -3.465
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 25.5, 0
"(2, 3)", -1.7, 0, 0, 0
"(2, 4)", -1.0, 0, -1.5, -2.7325
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -1.0, -1.7
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 15.0, 0, 0, 0
"True, True, True, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, True, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, True, False, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, 39.297, 25.5, 0
"(0, 1)", 19.876706, -2.1, 0, 0
"(0, 2)", 6.7175959999999995, -3.765, -3.5829999999999997, 0
"(0, 3)", -8.53573716783, -4.29, -6.305340391749999, 0
"(0, 4)", -3.765, 0, -5.262499999999999, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, -3.0588189999999997, -2.1
"(1, 3)", -2.19, -2.1, -2.795, -5.7596807834999995
"(1, 4)", -4.8325, 0, -4.305, -4.115
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 49.307935639949996, 0, 0, 15.0
"(2, 3)", -2.9411699999999996, -11.175534941899997, 0, 0
"(2, 4)", -8.97579615, 0, -6.042369999999998, -6.56975
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, -2.9411699999999996, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 44.117549999999994, 0, 0, 0
"False, True, True, False, True, True, True"
Position,N,S,E,W
"(0, 0)", 0, -7.562499999999999, -6.3374999999999995, 0
"(0, 1)", -6.223, 57.21513705176274, 0, 0
"(0, 2)", 32.27625, 49.762621924502845, 25.5, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 15.0, 0, 0, 0
"(1, 0)", 0, -5.838875, -4.255, -5.512499999999999
"(1, 1)", -4.186249999999999, 22.832357781478738, -1.5, 4.875
"(1, 2)", 0, 0, 43.34003411618748, 56.0873548576369
"(1, 3)", 0, 0, -1.5, 0
"(1, 4)", 0, 0, 0, -1.0
"(2, 0)", 0, -3.864, -3.99, -2.94
"(2, 1)", -2.2, 7.984791801594994, -2.2, -2.69
"(2, 2)", -3.2199999999999998, -2.55, -2.2, 97.9253894541287
"(2, 3)", -1.0, -1.7, -2.1, -1.0
"(2, 4)", -1.0, 0, -1.0, -1.0
"(3, 0)", 0, -3.275, -2.55, -4.254999999999999
"(3, 1)", -2.45, -4.272499999999999, -3.4499999999999997, -3.39
"(3, 2)", -4.851249999999999, -2.2, -2.2, -2.9749999999999996
"(3, 3)", -2.575, -1.7, -2.2, -1.0
"(3, 4)", -2.2, 0, -2.2, -1.0
"(4, 0)", 0, -3.64, 0, -2.9749999999999996
"(4, 1)", -4.36, -2.55, 0, -4.685
"(4, 2)", -4.37, -2.2, 0, -2.8
"(4, 3)", -3.39, -2.45, 0, -2.8
"(4, 4)", -3.275, 0, 0, -2.8
"True, True, True, False, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, 177.46333415168004, 0, 0
"(0, 1)", 224.52750935159588, 177.91656729255686, 0, 0
"(0, 2)", 248.46509455460892, -3.065, -3.8272999999999997, 0
"(0, 3)", -8.415306999999999, -2.9749999999999996, -2.6375, 0
"(0, 4)", -3.8, 0, -5.158125, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, -2.533, -8.288037794577198
"(1, 3)", -1.0, -1.5, -1.0, -1.875
"(1, 4)", -2.45, 0, -2.45, -4.74625
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 41.59649999999999, 0, 0, 15.0
"(2, 3)", -1.7, 0, 0, 0
"(2, 4)", -1.0, 0, -1.0, -1.5
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, -1.0, 0
"(3, 4)", -1.0, 0, 0, -1.0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, -1.0, 0, 0
"(4, 3)", -1.0, -1.0, 0, 0
"(4, 4)", 0, 0, 0, -1.0
"False, True, True, False, True, True, False"
Position,N,S,E,W
"(0, 0)", 0, -31.016772212865575, -27.282657695844414, 0
"(0, 1)", -46.68544433077253, 9.661465668480757, 0, 0
"(0, 2)", 37.99499999999999, 0, 48.38627309647791, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 41.59649999999999, 0, 15.0, 0
"(1, 0)", 0, -14.406143873601561, -12.862012029999997, -15.877173679062498
"(1, 1)", -10.898586839531248, -2.8931499999999994, -3.7415, 12.632739052199298
"(1, 2)", 0, 0, -2.9915, -3.2391749169999997
"(1, 3)", -1.7, 23.035449999999994, -2.1, 0
"(1, 4)", 0, 0, 0, 43.57682999999999
"(2, 0)", 0, -10.238218125, -11.766789999999997, -16.651950362671872
"(2, 1)", -7.70490625, -6.774368999999999, -7.239093749999999, -0.12441504867435649
"(2, 2)", -4.825, -4.8881, -8.311919218749997, -4.17708665
"(2, 3)", -3.15, -2.2, -5.528124999999999, -0.058920000000000194
"(2, 4)", -2.8, 0, -2.55, 11.056
"(3, 0)", 0, -6.764874999999999, -11.679819999999998, -13.875187681335936
"(3, 1)", -7.9428125, -7.1458625, -6.0959375, -6.352281249999999
"(3, 2)", -7.0278125, -7.396424999999999, -9.828838437499996, -6.304343325
"(3, 3)", -7.051406249999999, -6.118874999999999, -9.151813125, -5.34615
"(3, 4)", -6.0268749999999995, 0, -5.657749999999999, -4.223
"(4, 0)", 0, -12.074349999999997, 0, -9.983799999999999
"(4, 1)", -8.753499999999999, -9.9828003125, 0, -8.314796874999999
"(4, 2)", -8.7161, -8.794813125, 0, -11.908155656249996
"(4, 3)", -8.727307499999998, -9.90562625, 0, -7.5739
"(4, 4)", -11.321104374999999, 0, 0, -7.311724999999999
"True, True, True, False, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, 0, 14.5, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, -1.0, -1.5, 0
"(0, 3)", -1.0, -1.0, -1.0, 0
"(0, 4)", -1.5, 0, 0, 0
"(1, 0)", 0, 0, 0, -1.0
"(1, 1)", -1.0, 0, -1.0, 0
"(1, 2)", -1.0, 0, 0, -1.0
"(1, 3)", 0, 0, -1.0, -1.0
"(1, 4)", -1.0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, -1.0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, -1.0, 0, 0
"(2, 4)", 0, 0, 0, -1.0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, True, False, True"
Position,N,S,E,W
"(0, 0)", 0, -1.0, 0, 0
"(0, 1)", 0, -1.0, 0, 0
"(0, 2)", 0, 0, 25.15, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, -1.0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, -1.0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, -1.0, 0, 0
"(2, 2)", 0, 0, 0, -1.0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"True, True, True, False, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
"(0, 3)", 0, 0, 0, 0
"(0, 4)", 0, 0, 0, 0
"(1, 0)", 0, 0, 0, 0
"(1, 1)", 0, 0, 0, 0
"(1, 2)", 0, 0, 0, 0
"(1, 3)", 0, 0, 0, 0
"(1, 4)", 0, 0, 0, 0
"(2, 0)", 0, 0, 0, 0
"(2, 1)", 0, 0, 0, 0
"(2, 2)", 0, 0, 0, 0
"(2, 3)", 0, 0, 0, 0
"(2, 4)", 0, 0, 0, 0
"(3, 0)", 0, 0, 0, 0
"(3, 1)", 0, 0, 0, 0
"(3, 2)", 0, 0, 0, 0
"(3, 3)", 0, 0, 0, 0
"(3, 4)", 0, 0, 0, 0
"(4, 0)", 0, 0, 0, 0
"(4, 1)", 0, 0, 0, 0
"(4, 2)", 0, 0, 0, 0
"(4, 3)", 0, 0, 0, 0
"(4, 4)", 0, 0, 0, 0
"False, True, True, False, True, False, False"
Position,N,S,E,W
"(0, 0)", 0, 0, 0, 0
"(0, 1)", 0, 0, 0, 0
"(0, 2)", 0, 0, 0, 0
